int, omega, ref, sam
2.276151815901358133e-05,2.064279422241252604e+00,7.540619729241732354e-05,7.540619729241732354e-05
1.817248380891925584e-05,2.064053224627594663e+00,7.466646110195714655e-05,7.466646110195714655e-05
1.399994763092112861e-05,2.063827076580632358e+00,7.393376329434486966e-05,7.393376329434486966e-05
1.030079240668786815e-05,2.063600978084074278e+00,7.320803930482680294e-05,7.320803930482680294e-05
7.122669784888842584e-06,2.063374929121637447e+00,7.248922513495268966e-05,7.248922513495268966e-05
4.503376096215926965e-06,2.063148929677045995e+00,7.177725734787872563e-05,7.177725734787872563e-05
2.470410736214834740e-06,2.062922979734030271e+00,7.107207306371032807e-05,7.107207306371032807e-05
1.040720707743076476e-06,2.062697079276328171e+00,7.037360995488546730e-05,7.037360995488546730e-05
2.206316365157598601e-07,2.062471228287685143e+00,6.968180624159090385e-05,6.968180624159090385e-05
5.962363725904306544e-09,2.062245426751853294e+00,6.899660068720975909e-05,6.899660068720975909e-05
3.823171329755411569e-07,2.062019674652591839e+00,6.831793259380940459e-05,6.831793259380940459e-05
1.325546474912787138e-06,2.061793971973667539e+00,6.764574179766316502e-05,6.764574179766316502e-05
2.802365198036520055e-06,2.061568318698853819e+00,6.697996866480256854e-05,6.697996866480256854e-05
4.771113459478938428e-06,2.061342714811931209e+00,6.632055408660881808e-05,6.632055408660881808e-05
7.182644750667696140e-06,2.061117160296687345e+00,6.566743947543619245e-05,6.566743947543619245e-05
9.981322819951532593e-06,2.060891655136917411e+00,6.502056676027037228e-05,6.502056676027037228e-05
1.310610809042905108e-05,2.060666199316423253e+00,6.437987838241763865e-05,6.437987838241763865e-05
1.649171303405881422e-05,2.060440792819013822e+00,6.374531729122961997e-05,6.374531729122961997e-05
2.006980524235314398e-05,2.060215435628505620e+00,6.311682693986288241e-05,6.311682693986288241e-05
2.377023659359732503e-05,2.059990127728720921e+00,6.249435128106406684e-05,6.249435128106406684e-05
2.752227695327409441e-05,2.059764869103490881e+00,6.187783476300152453e-05,6.187783476300152453e-05
3.125583124937535417e-05,2.059539659736652428e+00,6.126722232511222651e-05,6.126722232511222651e-05
3.490261952109856433e-05,2.059314499612050042e+00,6.066245939399490735e-05,6.066245939399490735e-05
3.839730062816880109e-05,2.059089388713535751e+00,6.006349187932889783e-05,6.006349187932889783e-05
4.167852170140228966e-05,2.058864327024966911e+00,5.947026616982081478e-05,5.947026616982081478e-05
4.468987708259553548e-05,2.058639314530210207e+00,5.888272912919706524e-05,5.888272912919706524e-05
4.738076240897341409e-05,2.058414351213137650e+00,5.830082809220866308e-05,5.830082809220866308e-05
4.970711160513204750e-05,2.058189437057629245e+00,5.772451086068316784e-05,5.772451086068316784e-05
5.163200681409367169e-05,2.057964572047571661e+00,5.715372569959771115e-05,5.715372569959771115e-05
5.312615368581795696e-05,2.057739756166858225e+00,5.658842133318611468e-05,5.658842133318611468e-05
5.416821690256797597e-05,2.057514989399390704e+00,5.602854694108090578e-05,5.602854694108090578e-05
5.474501331304632896e-05,2.057290271729076192e+00,5.547405215447311403e-05,5.547405215447311403e-05
5.485156252715851484e-05,2.057065603139829779e+00,5.492488705231657429e-05,5.492488705231657429e-05
5.449099724924753120e-05,2.056840983615573215e+00,5.438100215755261956e-05,5.438100215755261956e-05
5.367433795949625260e-05,2.056616413140235800e+00,5.384234843336909560e-05,5.384234843336909560e-05
5.242013875324067092e-05,2.056391891697753049e+00,5.330887727948366165e-05,5.330887727948366165e-05
5.075401318221751333e-05,2.056167419272068475e+00,5.278054052846413023e-05,5.278054052846413023e-05
4.870805077914841866e-05,2.055942995847131360e+00,5.225729044206725197e-05,5.225729044206725197e-05
4.632013656129949021e-05,2.055718621406899427e+00,5.173907970761951316e-05,5.173907970761951316e-05
4.363318717707495359e-05,2.055494295935335725e+00,5.122586143441065928e-05,5.122586143441065928e-05
4.069431846554600815e-05,2.055270019416412186e+00,5.071758915013369675e-05,5.071758915013369675e-05
3.755396002827091436e-05,2.055045791834106073e+00,5.021421679733404958e-05,5.021421679733404958e-05
3.426493295963674703e-05,2.054821613172403083e+00,4.971569872990409654e-05,4.971569872990409654e-05
3.088150714221212049e-05,2.054597483415294246e+00,4.922198970958974976e-05,4.922198970958974976e-05
2.745845449068693743e-05,2.054373402546779026e+00,4.873304490253997461e-05,4.873304490253997461e-05
2.405011422753447988e-05,2.054149370550863107e+00,4.824881987587033630e-05,4.824881987587033630e-05
2.070948570903885364e-05,2.053925387411560166e+00,4.776927059426391771e-05,4.776927059426391771e-05
1.748736350510424913e-05,2.053701453112888764e+00,4.729435341658736852e-05,4.729435341658736852e-05
1.443152839237195196e-05,2.053477567638876788e+00,4.682402509255106785e-05,4.682402509255106785e-05
1.158600666848750786e-05,2.053253730973557456e+00,4.635824275937695766e-05,4.635824275937695766e-05
8.990408763585310838e-06,2.053029943100971533e+00,4.589696393850652546e-05,4.589696393850652546e-05
6.679356540451407844e-06,2.052806204005167334e+00,4.544014653233001031e-05,4.544014653233001031e-05
4.682006968100583569e-06,2.052582513670198949e+00,4.498774882093795692e-05,4.498774882093795692e-05
3.021678056686333253e-06,2.052358872080128016e+00,4.453972945890633260e-05,4.453972945890633260e-05
1.715581086369794186e-06,2.052135279219023278e+00,4.409604747210209497e-05,4.409604747210209497e-05
7.746612825294648581e-07,2.051911735070960141e+00,4.365666225451473307e-05,4.365666225451473307e-05
2.035472160512227348e-07,2.051688239620021115e+00,4.322153356511416138e-05,4.322153356511416138e-05
6.073724160725839525e-10,2.051464792850295371e+00,4.279062152473348272e-05,4.279062152473348272e-05
1.581105663793091022e-07,2.051241394745879632e+00,4.236388661297695886e-05,4.236388661297695886e-05
6.624852088045396662e-07,2.051018045290876834e+00,4.194128966515045119e-05,4.194128966515045119e-05
1.494670884206697328e-06,2.050794744469397024e+00,4.152279186921982706e-05,4.152279186921982706e-05
2.630554295163991690e-06,2.050571492265557350e+00,4.110835476279174811e-05,4.110835476279174811e-05
4.041480393011722617e-06,2.050348288663482066e+00,4.069794023011921909e-05,4.069794023011921909e-05
5.694828460104115165e-06,2.050125133647302089e+00,4.029151049912993194e-05,4.029151049912993194e-05
7.554642050901953208e-06,2.049902027201154553e+00,3.988902813847891647e-05,3.988902813847891647e-05
9.582301046816269047e-06,2.049678969309185028e+00,3.949045605462882453e-05,3.949045605462882453e-05
1.173722363964851376e-05,2.049455959955544415e+00,3.909575748894525074e-05,3.909575748894525074e-05
1.397758583251335964e-05,2.049232999124392052e+00,3.870489601482531792e-05,3.870489601482531792e-05
1.626104603455344683e-05,2.049010086799892161e+00,3.831783553483877148e-05,3.831783553483877148e-05
1.854546252134948710e-05,2.048787222966218291e+00,3.793454027790484572e-05,3.793454027790484572e-05
2.078959192904716684e-05,2.048564407607548432e+00,3.755497479647676695e-05,3.755497479647676695e-05
2.295375753478530272e-05,2.048341640708069455e+00,3.717910396376435957e-05,3.717910396376435957e-05
2.500047683572550119e-05,2.048118922251974450e+00,3.680689297096715538e-05,3.680689297096715538e-05
2.689503885616472792e-05,2.047896252223462721e+00,3.643830732453449267e-05,3.643830732453449267e-05
2.860602266834754933e-05,2.047673630606740680e+00,3.607331284344883764e-05,3.607331284344883764e-05
3.010574978669156978e-05,2.047451057386022732e+00,3.571187565653155554e-05,3.571187565653155554e-05
3.137066436464493521e-05,2.047228532545528612e+00,3.535396219976422660e-05,3.535396219976422660e-05
3.238163646485120060e-05,2.047006056069485602e+00,3.499953921363984521e-05,3.499953921363984521e-05
3.312418506293270083e-05,2.046783627942128092e+00,3.464857374053112248e-05,3.464857374053112248e-05
3.358861885825519341e-05,2.046561248147697132e+00,3.430103312208034402e-05,3.430103312208034402e-05
3.377009437773145008e-05,2.046338916670440433e+00,3.395688499661029516e-05,3.395688499661029516e-05
3.366859224722256740e-05,2.046116633494612813e+00,3.361609729655827290e-05,3.361609729655827290e-05
3.328881384709375852e-05,2.045894398604475306e+00,3.327863824592740440e-05,3.327863824592740440e-05
3.264000184250018456e-05,2.045672211984296940e+00,3.294447635776408126e-05,3.294447635776408126e-05
3.173568926546321394e-05,2.045450073618352071e+00,3.261358043164813990e-05,3.261358043164813990e-05
3.059338290715059734e-05,2.045227983490923496e+00,3.228591955121274228e-05,3.228591955121274228e-05
2.923418773922254951e-05,2.045005941586299336e+00,3.196146308167507839e-05,3.196146308167507839e-05
2.768237990989710375e-05,2.044783947888775710e+00,3.164018066739565774e-05,3.164018066739565774e-05
2.596493654248201849e-05,2.044562002382655397e+00,3.132204222945182421e-05,3.132204222945182421e-05
2.411103109394403609e-05,2.044340105052246948e+00,3.100701796323121354e-05,3.100701796323121354e-05
2.215150340333692786e-05,2.044118255881866908e+00,3.069507833605026931e-05,3.069507833605026931e-05
2.011831377179166010e-05,2.043896454855838041e+00,3.038619408478549839e-05,3.038619408478549839e-05
1.804399046824699745e-05,2.043674701958490214e+00,3.008033621352887698e-05,3.008033621352887698e-05
1.596107995022541057e-05,2.043452997174159513e+00,2.977747599125874037e-05,2.977747599125874037e-05
1.390160883283431462e-05,2.043231340487189573e+00,2.947758494953436258e-05,2.947758494953436258e-05
1.189656623928445037e-05,2.043009731881930691e+00,2.918063488020484060e-05,2.918063488020484060e-05
9.975414632606535684e-06,2.042788171342739378e+00,2.888659783313842614e-05,2.888659783313842614e-05
8.165636573157719028e-06,2.042566658853979700e+00,2.859544611397267053e-05,2.859544611397267053e-05
6.492324083080231687e-06,2.042345194400021935e+00,2.830715228187909803e-05,2.830715228187909803e-05
4.977816443173708295e-06,2.042123777965243026e+00,2.802168914734888213e-05,2.802168914734888213e-05
3.641391314968900686e-06,2.041902409534027019e+00,2.773902976999710238e-05,2.773902976999710238e-05
2.499013089411800807e-06,2.041681089090765067e+00,2.745914745638359963e-05,2.745914745638359963e-05
1.563141330280448070e-06,2.041459816619854539e+00,2.718201575785157161e-05,2.718201575785157161e-05
8.426011242947677192e-07,2.041238592105699912e+00,2.690760846838559259e-05,2.690760846838559259e-05
3.425160878334283996e-07,2.041017415532711876e+00,2.663589962248533708e-05,2.663589962248533708e-05
6.430373082885070138e-08,2.040796286885308675e+00,2.636686349305951036e-05,2.636686349305951036e-05
5.731858076584288586e-09,2.040575206147914322e+00,2.610047458933362961e-05,2.610047458933362961e-05
1.610337134738520442e-07,2.040354173304960828e+00,2.583670765477947225e-05,2.583670765477947225e-05
5.210786582953420257e-07,2.040133188340885528e+00,2.557553766505600657e-05,2.557553766505600657e-05
1.073594334370131764e-06,2.039912251240134200e+00,2.531693982597437139e-05,2.531693982597437139e-05
1.803435508886559334e-06,2.039691361987157059e+00,2.506088957147125824e-05,2.506088957147125824e-05
2.692894139930327733e-06,2.039470520566413647e+00,2.480736256160906317e-05,2.480736256160906317e-05
3.722044649445589912e-06,2.039249726962368392e+00,2.455633468058246926e-05,2.455633468058246926e-05
4.869117949374933515e-06,2.039028981159492826e+00,2.430778203474865797e-05,2.430778203474865797e-05
6.110897442244161534e-06,2.038808283142266031e+00,2.406168095067221814e-05,2.406168095067221814e-05
7.423130011853150053e-06,2.038587632895172863e+00,2.381800797318362115e-05,2.381800797318362115e-05
8.780944933306710114e-06,2.038367030402704838e+00,2.357673986345658825e-05,2.357673986345658825e-05
1.015927366361818851e-05,2.038146475649361022e+00,2.333785359710210041e-05,2.333785359710210041e-05
1.153326362047715391e-05,2.037925968619646699e+00,2.310132636227508657e-05,2.310132636227508657e-05
1.287867931280174925e-05,2.037705509298073814e+00,2.286713555779914351e-05,2.286713555779914351e-05
1.417228454571061319e-05,2.037485097669160972e+00,2.263525879130667172e-05,2.263525879130667172e-05
1.539219987565438913e-05,2.037264733717433884e+00,2.240567387739428161e-05,2.240567387739428161e-05
1.651823002975034760e-05,2.037044417427424481e+00,2.217835883579298545e-05,2.217835883579298545e-05
1.753215661532887780e-05,2.036824148783671351e+00,2.195329188955441870e-05,2.195329188955441870e-05
1.841799212003065401e-05,2.036603927770720190e+00,2.173045146325273128e-05,2.173045146325273128e-05
1.916219192678337909e-05,2.036383754373123356e+00,2.150981618119991292e-05,2.150981618119991292e-05
1.975382182857102860e-05,2.036163628575439422e+00,2.129136486567696134e-05,2.129136486567696134e-05
2.018467931192296529e-05,2.035943550362234511e+00,2.107507653518073411e-05,2.107507653518073411e-05
2.044936767204233457e-05,2.035723519718079633e+00,2.086093040268213722e-05,2.086093040268213722e-05
2.054532281320104676e-05,2.035503536627554677e+00,2.064890587390514725e-05,2.064890587390514725e-05
2.047279336274704256e-05,2.035283601075244864e+00,2.043898254561296216e-05,2.043898254561296216e-05
2.023477547342804225e-05,2.035063713045742073e+00,2.023114020391336281e-05,2.023114020391336281e-05
1.983690439524768824e-05,2.034843872523645736e+00,2.002535882257771508e-05,2.002535882257771508e-05
1.928730555420365679e-05,2.034624079493561055e+00,1.982161856137170175e-05,1.982161856137170175e-05
1.859640847147396350e-05,2.034404333940100340e+00,1.961989976440278149e-05,1.961989976440278149e-05
1.777672738459164977e-05,2.034184635847882117e+00,1.942018295847984524e-05,1.942018295847984524e-05
1.684261288502360125e-05,2.033964985201532016e+00,1.922244885148800388e-05,1.922244885148800388e-05
1.580997925858554389e-05,2.033745381985682332e+00,1.902667833077577994e-05,1.902667833077577994e-05
1.469601250228242728e-05,2.033525826184971130e+00,1.883285246155598730e-05,1.883285246155598730e-05
1.351886419082002295e-05,2.033306317784044470e+00,1.864095248532222004e-05,1.864095248532222004e-05
1.229733647683598822e-05,2.033086856767554185e+00,1.845095981827529562e-05,1.845095981827529562e-05
1.105056353142156202e-05,2.032867443120158324e+00,1.826285604976485996e-05,1.826285604976485996e-05
9.797694667360882248e-06,2.032648076826522932e+00,1.807662294074580537e-05,1.807662294074580537e-05
8.557584239591113087e-06,2.032428757871319380e+00,1.789224242224344693e-05,1.789224242224344693e-05
7.348493190689759361e-06,2.032209486239226148e+00,1.770969659383577827e-05,1.770969659383577827e-05
6.187806808442019479e-06,2.031990261914928375e+00,1.752896772214659665e-05,1.752896772214659665e-05
5.091772895145447137e-06,2.031771084883117862e+00,1.735003823935164850e-05,1.735003823935164850e-05
4.075264121321903382e-06,2.031551955128493070e+00,1.717289074169760926e-05,1.717289074169760926e-05
3.151567858486732351e-06,2.031332872635758235e+00,1.699750798803267098e-05,1.699750798803267098e-05
2.332206265453719605e-06,2.031113837389625143e+00,1.682387289835215620e-05,1.682387289835215620e-05
1.626788849801461441e-06,2.030894849374812239e+00,1.665196855235369326e-05,1.665196855235369326e-05
1.042899150279515673e-06,2.030675908576044186e+00,1.648177818800571025e-05,1.648177818800571025e-05
5.860165970273585749e-07,2.030457014978051422e+00,1.631328520012750285e-05,1.631328520012750285e-05
2.594740142186364975e-07,2.030238168565572821e+00,1.614647313898430150e-05,1.614647313898430150e-05
6.445064394358255484e-08,2.030019369323352141e+00,1.598132570888899270e-05,1.598132570888899270e-05
0.000000000000000000e+00,2.029800617236140248e+00,1.581782676682062870e-05,1.581782676682062870e-05
6.311131465261833469e-08,2.029581912288695555e+00,1.565596032105293878e-05,1.565596032105293878e-05
2.488028285592374025e-07,2.029363254465781363e+00,1.549571052979251717e-05,1.549571052979251717e-05
5.502447014593096396e-07,2.029144643752168964e+00,1.533706169983275891e-05,1.533706169983275891e-05
