Frequency, int
2.049266460373469378e+00,9.598454717618171888e-06
2.049043540769582616e+00,3.661661562598197847e-05
2.048820669658896865e+00,7.353392604240749928e-05
2.048597847025589669e+00,1.103714935171234664e-04
2.048375072853846124e+00,1.373356766171832197e-04
2.048152347127857986e+00,1.473701378696073798e-04
2.047929669831824562e+00,1.379587946712076995e-04
2.047707040949951374e+00,1.117168969667337969e-04
2.047484460466450606e+00,7.562972823919617699e-05
2.047261928365541994e+00,3.915469420796095757e-05
2.047039444631451488e+00,1.169898649610330696e-05
2.046817009248412145e+00,1.440364063031606594e-07
2.046594622200664126e+00,7.068711518013460452e-06
2.046372283472454257e+00,3.013204557677555759e-05
2.046149993048036020e+00,6.276501304212029405e-05
2.045927750911670007e+00,9.597273893821876888e-05
2.045705557047623468e+00,1.207561317744991567e-04
2.045483411440170318e+00,1.305024749378094360e-04
2.045261314073592018e+00,1.227094471004751123e-04
2.045039264932176248e+00,9.959112371500539206e-05
2.044817264000217794e+00,6.741741471967759405e-05
2.044595311262017212e+00,3.477834027497128395e-05
2.044373406701883944e+00,1.025031349662056151e-05
2.044151550304132314e+00,9.699827008307270945e-08
2.043929742053084642e+00,6.621569548666946458e-06
2.043707981933069462e+00,2.760577962254906541e-05
2.043486269928421972e+00,5.697415339967187159e-05
2.043264606023484919e+00,8.648982722193776398e-05
2.043042990202606823e+00,1.080118627871572633e-04
2.042821422450144198e+00,1.156967543915964850e-04
2.042599902750459773e+00,1.075482375506437685e-04
2.042378431087922053e+00,8.590240399738607359e-05
2.042157007446907979e+00,5.672869036983788543e-05
2.041935631811800267e+00,2.795085717917463375e-05
2.041714304166989180e+00,7.257202313261014871e-06
2.041493024496870312e+00,3.984082691677731918e-09
2.041271792785848138e+00,7.784434528163605531e-06
2.041050609018331574e+00,2.804764114343483245e-05
2.040829473178737974e+00,5.485965613940302794e-05
2.040608385251491352e+00,8.058438385061969197e-05
2.040387345221021054e+00,9.801088694260846087e-05
2.040166353071764416e+00,1.023354515614230485e-04
2.039945408788165881e+00,9.245279852936439215e-05
2.039724512354675223e+00,7.120735382337981315e-05
2.039503663755750207e+00,4.454703421644646107e-05
2.039282862975854815e+00,1.982704329934673856e-05
2.039062109999459249e+00,3.744872873368484414e-06
2.038841404811041702e+00,4.855265697263188695e-07
2.038620747395085697e+00,1.059159466391094176e-05
2.038400137736082307e+00,3.086529434553803199e-05
2.038179575818529266e+00,5.531794472305264811e-05
2.037959061626930524e+00,7.688881630967624018e-05
2.037738595145798026e+00,8.944222575257273827e-05
2.037518176359648603e+00,8.947845193004643144e-05
2.037297805253006633e+00,7.708020690400604088e-05
2.037077481810403601e+00,5.583664294376938336e-05
2.036857206016377653e+00,3.177813315894874476e-05
2.036636977855472264e+00,1.163449425092479169e-05
2.036416797312239346e+00,9.178653499449987820e-07
2.036196664371236587e+00,2.376241063547696367e-06
2.035976579017028776e+00,1.525291817868485979e-05
2.035756541234186479e+00,3.555341019622181432e-05
2.035536551007288253e+00,5.723215340329704714e-05
2.035316608320917986e+00,7.394952540796972842e-05
2.035096713159667559e+00,8.089001305486284775e-05
2.034876865508134181e+00,7.611986635360480321e-05
2.034657065350922611e+00,6.109986971113698980e-05
2.034437312672644271e+00,4.021550225407836802e-05
2.034217607457916355e+00,1.947102317429024262e-05
2.033997949691364049e+00,4.733692692781162851e-06
2.033778339357617870e+00,4.049604952443392435e-08
2.033558776441315885e+00,6.456626440275148836e-06
2.033339260927102377e+00,2.181027858609023467e-05
2.033119792799627845e+00,4.137073890108400082e-05
2.032900372043550785e+00,5.926181841089181847e-05
2.032680998643535020e+00,7.019053800927561610e-05
2.032461672584251033e+00,7.098311119904305070e-05
2.032242393850376860e+00,6.148154115870105144e-05
2.032023162426596752e+00,4.454565794689587367e-05
2.031803978297600732e+00,2.517018520595457778e-05
2.031584841448086376e+00,8.986227763009676985e-06
2.031365751862757474e+00,5.950312074289853810e-07
2.031146709526324923e+00,2.226929718927992601e-06
2.030927714423505392e+00,1.311762792148386201e-05
2.030708766539022658e+00,2.977807957503742498e-05
2.030489865857607157e+00,4.706788874073299334e-05
2.030271012363995542e+00,5.974468220238936955e-05
2.030052206042931129e+00,6.402365157466243634e-05
2.029833446879164338e+00,5.868294811906660637e-05
2.029614734857451808e+00,4.539050124364823574e-05
2.029396069962555949e+00,2.816347557709577193e-05
2.029177452179247609e+00,1.213189611628813069e-05
2.028958881492301636e+00,1.984811932897075353e-06
2.028740357886502199e+00,5.690016482573032205e-07
2.028521881346637912e+00,8.059829796896338295e-06
2.028303451857504935e+00,2.194751106825900685e-05
2.028085069403905649e+00,3.783371316493762892e-05
2.027866733970649538e+00,5.078860863579763346e-05
2.027648445542551414e+00,5.685124420304004766e-05
2.027430204104434086e+00,5.421664917437131991e-05
2.027212009641125690e+00,4.375263373829140173e-05
2.026993862137461466e+00,2.869659044190224021e-05
2.026775761578283763e+00,1.363395024936144133e-05
2.026557707948440257e+00,3.078267635808839642e-06
2.026339701232785284e+00,9.166804277973810279e-08
2.026121741416181177e+00,5.367828709439244545e-06
2.025903828483494706e+00,1.705369842210605221e-05
2.025685962419600639e+00,3.135645157371690577e-05
2.025468143209379956e+00,4.373995146818685398e-05
2.025250370837719416e+00,5.033504186765701082e-05
2.025032645289513322e+00,4.912550362432682727e-05
2.024814966549661754e+00,4.054511962718372749e-05
2.024597334603071452e+00,2.730733629943579667e-05
2.024379749434655373e+00,1.352903584851270142e-05
2.024162211029333580e+00,3.428949766312253410e-06
2.023944719372032797e+00,1.113486588904613887e-08
2.023727274447685076e+00,4.144697521550047212e-06
2.023509876241229577e+00,1.432313495684436849e-05
2.023292524737612119e+00,2.717107816547002883e-05
2.023075219921785184e+00,3.853104206537376819e-05
2.022857961778707026e+00,4.478205080848589672e-05
2.022640750293342560e+00,4.397228655774747290e-05
2.022423585450663364e+00,3.641052902156624398e-05
2.022206467235647676e+00,2.453553011371846715e-05
2.021989395633279507e+00,1.211274178753836159e-05
2.021772370628549975e+00,3.020641453416125110e-06
2.021555392206456414e+00,1.678797327866524938e-08
2.021338460352002375e+00,3.876510620236219755e-06
2.021121575050198071e+00,1.317464785054475883e-05
2.020904736286060377e+00,2.477286571299544386e-05
2.020687944044611939e+00,3.484879557230780288e-05
2.020471198310882510e+00,4.013115011893687953e-05
2.020254499069907617e+00,3.894201519532615192e-05
2.020037846306730334e+00,3.171327013855208419e-05
2.019821240006398178e+00,2.081662038253516761e-05
2.019604680153967546e+00,9.769733199581449656e-06
2.019388166734499279e+00,2.082070258590755762e-06
2.019171699733061320e+00,1.182207650689330548e-07
2.018955279134727832e+00,4.347320524626631787e-06
2.018738904924580080e+00,1.321821558769095001e-05
2.018522577087705105e+00,2.369406466255138944e-05
2.018306295609196610e+00,3.226468828257115015e-05
2.018090060474153624e+00,3.610058192349812755e-05
2.017873871667683616e+00,3.396928455148519121e-05
2.017657729174898495e+00,2.661625657789460226e-05
2.017441632980917277e+00,1.649109193614190844e-05
2.017225583070866080e+00,6.916418838697441327e-06
2.017009579429875910e+00,9.796459521366066622e-07
2.016793622043085765e+00,5.166226924826630912e-07
2.016577710895639530e+00,5.522437936677274231e-06
2.016361845972688194e+00,1.417990491154550795e-05
2.016146027259389406e+00,2.348943712405032343e-05
2.015930254740906591e+00,3.028415466175662430e-05
2.015714528402409833e+00,3.228771603411523076e-05
2.015498848229074991e+00,2.886129175408768280e-05
2.015283214206085027e+00,2.119332467201758498e-05
2.015067626318628680e+00,1.187466522749775993e-05
2.014852084551901790e+00,4.008460971452813454e-06
2.014636588891105973e+00,1.592047155794183407e-07
2.014421139321448617e+00,1.496695012016349973e-06
2.014205735828144661e+00,7.421604209283990387e-06
2.013990378396414371e+00,1.579390801884209195e-05
2.013775067011485120e+00,2.368016893184791464e-05
2.013559801658589610e+00,2.836043239567111380e-05
2.013344582322968090e+00,2.824966371769654263e-05
2.013129408989866143e+00,2.342093719437100775e-05
2.012914281644536008e+00,1.555630924820616625e-05
2.012699200272236144e+00,7.348469381499661164e-06
2.012484164858231228e+00,1.564054210432328691e-06
2.012269175387792597e+00,9.359146877240279107e-08
2.012054231846197805e+00,3.314638737422175420e-06
2.011839334218730624e+00,9.983877920992240422e-06
2.011624482490680155e+00,1.768955312675244521e-05
2.011409676647343936e+00,2.370179004357588097e-05
2.011194916674023503e+00,2.592213829947973794e-05
2.010980202556027940e+00,2.360202513350709400e-05
2.010765534278672551e+00,1.758310795968190220e-05
2.010550911827278853e+00,9.981142563930372048e-06
2.010336335187174139e+00,3.429690976551303088e-06
2.010121804343692364e+00,1.526431542840919671e-07
2.009907319282173699e+00,1.191951399722800500e-06
2.009692879987964531e+00,6.059578633783952146e-06
2.009478486446417467e+00,1.293123088464615461e-05
2.009264138642891773e+00,1.930776831508792242e-05
2.009049836562752045e+00,2.290603775695510832e-05
2.008835580191369985e+00,2.246204490566053915e-05
2.008621369514123511e+00,1.816329569386225388e-05
2.008407204516396316e+00,1.156114616323600286e-05
2.008193085183577864e+00,4.999983503334458123e-06
2.007979011501065614e+00,7.715857278810497378e-07
2.007764983454261465e+00,2.990365649296949848e-07
2.007551001028574422e+00,3.641240087808715941e-06
2.007337064209419264e+00,9.491753510559026958e-06
2.007123172982216985e+00,1.566694233221305305e-05
2.006909327332396131e+00,1.990284515593793721e-05
2.006695527245389243e+00,2.067075386664597156e-05
2.006481772706636413e+00,1.771741543260595556e-05
2.006268063701583948e+00,1.213785046984577010e-05
2.006054400215683930e+00,5.959565672920023118e-06
2.005840782234395103e+00,1.394166256441519862e-06
2.005627209743181538e+00,3.168818931708030826e-08
2.005413682727514857e+00,2.271295622698978540e-06
2.005200201172871566e+00,7.193197524638930427e-06
2.004986765064734833e+00,1.291371698416281615e-05
2.004773374388594043e+00,1.728837287208863119e-05
2.004560029129945242e+00,1.870155407040185303e-05
2.004346729274289807e+00,1.665195596573475472e-05
2.004133474807135329e+00,1.192069990042153708e-05
2.003920265713996507e+00,6.264747898791222188e-06
2.003707101980392924e+00,1.753973401199693130e-06
2.003493983591851713e+00,9.576280216176588081e-10
2.003280910533905335e+00,1.570068281813984303e-06
2.003067882792091581e+00,5.783228678674447457e-06
2.002854900351956680e+00,1.099028616253126757e-05
2.002641963199050412e+00,1.519816600323252838e-05
2.002429071318930554e+00,1.682002344153615207e-05
2.002216224697160207e+00,1.526289062840800593e-05
2.002003423319309139e+00,1.113537896053848431e-05
2.001790667170952887e+00,6.001604943494044770e-06
2.001577956237672318e+00,1.778842677137618643e-06
2.001365290505056294e+00,9.771610886197664098e-09
2.001152669958698116e+00,1.285443139649790638e-06
2.000940094584198192e+00,5.035586960880028943e-06
2.000727564367162703e+00,9.761719837764838486e-06
2.000515079293204046e+00,1.361972498400872382e-05
2.000302639347939948e+00,1.512648459609289533e-05
2.000090244516995686e+00,1.371990839054639625e-05
1.999877894786001642e+00,9.960119238135954137e-06
